Date,Open,High,Low,Close,Adj Close,Volume,Return,S_3,S_9,S_18,lag_1,lag_2,lag_3,Rolling_Mean,Rolling_Min,Rolling_Max,EMA_12,EMA_26,MACD,MACD_Signal,RSI
2015-01-29,29.07999992370605,29.79750061035156,28.88999938964844,29.725000381469727,26.50748634338379,337745600,0.0311335013727749,28.612499872843426,27.94694455464681,27.588055716620552,28.82749938964844,27.28499984741211,28.27499961853028,28.612499872843426,27.28499984741211,29.725000381469727,28.01315956977679,27.503322406356755,0.509837163420034,0.31323179473280327,62.12383154324564
2015-01-30,29.600000381469727,30.0,29.21249961853028,29.290000915527344,26.11957359313965,334982000,-0.0146341281870447,29.280833562215168,28.257222493489582,27.73958354526096,29.725000381469727,28.82749938964844,27.28499984741211,29.280833562215168,28.82749938964844,29.725000381469727,28.20959669989226,27.635668962591616,0.5739277373006431,0.3653709832463713,58.4343276200767
2015-02-02,29.512500762939453,29.792499542236328,29.020000457763672,29.65749931335449,26.447296142578125,250956400,0.0125468892570885,29.55750020345052,28.532500161064995,27.911389032999676,29.290000915527344,29.725000381469727,28.82749938964844,29.55750020345052,29.290000915527344,29.725000381469727,28.432350948117218,27.78543417375924,0.6469167743579796,0.421680141468693,66.03966815784284
2015-02-03,29.625,29.772499084472656,29.40250015258789,29.662500381469727,26.45175552368164,207662800,0.0001686274376135,29.536666870117188,28.78527789645725,28.062777943081326,29.65749931335449,29.290000915527344,29.725000381469727,29.536666870117188,29.290000915527344,29.662500381469727,28.621604707094527,27.924476115071126,0.6971285920234003,0.4767698315796345,64.89925774542631
2015-02-04,29.625,30.127500534057617,29.57749938964844,29.88999938964844,26.65462684631348,280598800,0.0076695829836663,29.736666361490887,28.984166675143772,28.169305695427788,29.662500381469727,29.65749931335449,29.290000915527344,29.736666361490887,29.65749931335449,29.88999938964844,28.816742350564358,28.070070431706483,0.7466719188578743,0.5307502490352825,66.95621077276914
2015-02-05,30.0049991607666,30.0575008392334,29.8125,29.98500061035156,26.844877243041992,168984800,0.0031783614132832,29.84583346048991,29.17749998304579,28.27944458855523,29.88999938964844,29.662500381469727,29.65749931335449,29.84583346048991,29.662500381469727,29.98500061035156,28.996474390531617,28.21191711160612,0.7845572789254973,0.5815116550133255,75.05730059901526
2015-02-06,30.0049991607666,30.0625,29.612499237060547,29.732500076293945,26.618816375732425,174826400,-0.0084208947446359,29.86916669209798,29.339444478352863,28.413889037238228,29.98500061035156,29.88999938964844,29.662500381469727,29.86916669209798,29.732500076293945,29.98500061035156,29.10970911141813,28.32455288676818,0.785156224649949,0.6222405689406503,74.54476885771524
2015-02-09,29.637500762939453,29.959999084472656,29.607500076293945,29.93000030517578,26.795639038085938,155559200,0.0066425705330883,29.882500330607098,29.633333418104385,28.54583348168267,29.732500076293945,29.98500061035156,29.88999938964844,29.882500330607098,29.732500076293945,29.98500061035156,29.235907756611617,28.443474917761336,0.7924328388502815,0.6562790229225766,72.5225242113011
2015-02-10,30.042499542236328,30.537500381469727,30.040000915527344,30.5049991607666,27.3104190826416,248034000,0.0192114550527213,30.05583318074544,29.81972228156196,28.71555561489529,29.93000030517578,29.732500076293945,29.98500061035156,30.05583318074544,29.732500076293945,30.5049991607666,29.431152588020076,28.596180417243207,0.8349721707768687,0.692017652493435,74.08265268444853
2015-02-11,30.6924991607666,31.229999542236328,30.625,31.21999931335449,27.95054244995117,294247200,0.0234387861746763,30.551666259765625,29.9858332739936,28.966388914320206,30.5049991607666,29.93000030517578,29.732500076293945,30.551666259765625,29.93000030517578,31.21999931335449,29.706359776533063,28.79053737251071,0.9158224040223537,0.7367786027992188,74.09266152227367
2015-02-12,31.51499938964844,31.8700008392334,31.39249992370605,31.614999771118164,28.304174423217773,297898000,0.0126521610010001,31.113332748413086,30.244166480170357,29.25069448682997,31.21999931335449,30.5049991607666,29.93000030517578,31.113332748413086,30.5049991607666,31.614999771118164,29.999996698776926,28.999756809444595,1.000239889332331,0.7894708601058413,75.05575982547116
2015-02-13,31.81999969482422,31.81999969482422,31.412500381469727,31.770000457763672,28.44294548034668,217088800,0.0049027577974904,31.53499984741211,30.478888829549152,29.505694495307075,31.614999771118164,31.21999931335449,30.5049991607666,31.53499984741211,31.21999931335449,31.770000457763672,30.272304969390273,29.204960042653415,1.0673449267368582,0.8450456734320448,75.51095361022088
2015-02-17,31.872499465942383,32.220001220703125,31.729999542236328,31.957500457763672,28.610809326171875,252609600,0.0059017940603831,31.780833562215168,30.73388883802626,29.759583367241753,31.770000457763672,31.614999771118164,31.21999931335449,31.780833562215168,31.614999771118164,31.957500457763672,30.53156581375541,29.408851925254176,1.1227138885012344,0.9005793164458828,88.6316671250401
2015-02-18,31.90749931335449,32.19499969482422,31.862499237060547,32.18000030517578,28.81000709533692,179566800,0.006962367025737,31.969167073567707,30.988333384195965,29.98625002966987,31.957500457763672,31.770000457763672,31.614999771118164,31.969167073567707,31.770000457763672,32.18000030517578,30.785171120127778,29.61412217561874,1.1710489445090388,0.9546732420585141,85.45743274756597
2015-02-19,32.119998931884766,32.25749969482422,32.08250045776367,32.11249923706055,28.749574661254883,149449600,-0.002097609306249,32.083333333333336,31.224722120496963,30.201111051771377,32.18000030517578,31.957500457763672,31.770000457763672,32.083333333333336,31.957500457763672,32.18000030517578,30.989375445809742,29.799187143132947,1.1901883026767948,1.0017762541821702,80.62858560653187
