Open,High,Low,Close,Volume,Dividends,Stock Splits,S_3,S_9,S_18,lag_1,lag_2,lag_3,Rolling_Mean,Rolling_Min,Rolling_Max,EMA_12,EMA_26,MACD,MACD_Signal,RSI,Bollinger_Mid,Bollinger_Upper,Bollinger_Lower,Volume_Rolling_Mean,Volume_Change,Overall_Mean,Overall_Min,Overall_Max,Target
19.67936111626264,20.01075797267488,19.651157786612163,19.84858512878418,94841300,0.0,0.0,19.728715896606445,19.029882431030273,19.04163424173991,19.742822647094727,19.59473991394043,18.68516731262207,19.728715896606445,19.59473991394043,19.84858512878418,19.168075090877064,19.168075090877064,0.0,0.0,65.75369674259753,19.034543991088867,19.76291425506347,18.306173727114263,92388520.0,-0.08805740813390872,97.45277217151173,11.263440132141112,442.5700073242188,19.77101707458496
19.714607748046586,19.79216922716449,19.57358846631775,19.77101707458496,68448800,0.0,0.0,19.78747495015462,19.10979398091634,19.082765049404568,19.84858512878418,19.742822647094727,19.59473991394043,19.78747495015462,19.742822647094727,19.84858512878418,19.260835396062895,19.260835396062895,0.0,0.0,60.8069487775558,19.076849937438965,19.873495526820648,18.280204348057282,94263860.0,-0.2782806646471526,97.45277217151173,11.263440132141112,442.5700073242188,19.51719284057617
19.721671399239387,19.735773739801875,19.425528971793213,19.51719284057617,55073400,0.0,0.0,19.712265014648438,19.20929209391276,19.112928284539116,19.77101707458496,19.84858512878418,19.742822647094727,19.712265014648438,19.51719284057617,19.84858512878418,19.300275002911093,19.300275002911093,0.0,0.0,57.337235175682025,19.101881313323975,19.92167540411462,18.28208722253333,91376680.0,-0.19540737018033916,97.45277217151173,11.263440132141112,442.5700073242188,19.418472290039062
19.37616528328951,19.531288284959047,19.277451623952707,19.418472290039062,75022700,0.0,0.0,19.568894068400066,19.30252244737413,19.139565467834473,19.51719284057617,19.77101707458496,19.84858512878418,19.568894068400066,19.418472290039062,19.77101707458496,19.31845920093078,19.31845920093078,0.0,0.0,54.64202838860034,19.121271800994872,19.952242581504986,18.29030102048476,79477080.0,0.36223113154444797,97.45277217151173,11.263440132141112,442.5700073242188,19.15758514404297
19.397319478010573,19.41847298213929,19.10117714457252,19.15758514404297,60170500,0.0,0.0,19.364416758219402,19.372248967488606,19.14622476365831,19.418472290039062,19.51719284057617,19.77101707458496,19.364416758219402,19.15758514404297,19.51719284057617,19.29370934602496,19.29370934602496,0.0,0.0,52.2843772270824,19.130438327789307,19.958620634240663,18.30225602133795,70711340.0,-0.1979694145905173,97.45277217151173,11.263440132141112,442.5700073242188,18.99541282653809
19.002463994771368,19.14348332481852,18.903748984378247,18.99541282653809,72159500,0.0,0.0,19.19049008687337,19.414555019802517,19.13251452975803,19.15758514404297,19.418472290039062,19.51719284057617,19.19049008687337,18.99541282653809,19.418472290039062,19.247817573796212,19.247817573796212,0.0,0.0,51.37140301419277,19.133258819580078,19.959076879655523,18.307440759504633,66174980.0,0.19925046326688323,97.45277217151173,11.263440132141112,442.5700073242188,18.974254608154297
19.04476492809774,19.094121748596407,18.8332339682674,18.974254608154297,51795200,0.0,0.0,19.042417526245117,19.44667583041721,19.12350474463569,18.99541282653809,19.15758514404297,19.418472290039062,19.042417526245117,18.974254608154297,19.15758514404297,19.205730963697455,19.205730963697455,0.0,0.0,48.5714747433868,19.1300856590271,19.95793466028396,18.302236657770237,62844260.0,-0.2822123213159736,97.45277217151173,11.263440132141112,442.5700073242188,18.797983169555664
19.00951282602305,19.05887100108001,18.790932001690383,18.797983169555664,52861700,0.0,0.0,18.922550201416016,19.358147303263348,19.102743572658962,18.974254608154297,18.99541282653809,19.15758514404297,18.922550201416016,18.797983169555664,18.99541282653809,19.143000533829486,19.143000533829486,0.0,0.0,53.58162102668639,19.107874965667726,19.94682081508379,18.268929116251662,62401920.0,0.02059071110836519,97.45277217151173,11.263440132141112,442.5700073242188,18.819128036499023
18.76977122896611,18.96014729446847,18.692209762916026,18.819128036499023,52127000,0.0,0.0,18.863788604736328,19.255514568752712,19.090991655985516,18.797983169555664,18.974254608154297,18.99541282653809,18.863788604736328,18.797983169555664,18.974254608154297,19.09317399577865,19.09317399577865,0.0,0.0,54.91320667389584,19.092009830474854,19.940627091328817,18.24339256962089,57822780.0,-0.013898531450937113,97.45277217151173,11.263440132141112,442.5700073242188,18.60760307312012
18.776827043635183,18.826185211798908,18.572348583590024,18.60760307312012,46707000,0.0,0.0,18.7415714263916,19.11762767367893,19.0737550523546,18.819128036499023,18.797983169555664,18.974254608154297,18.7415714263916,18.60760307312012,18.819128036499023,19.018470776908103,19.018470776908103,0.0,0.0,51.49043543792322,19.063805770874023,19.938371645100172,18.189239896647873,55130080.0,-0.10397682582922474,97.45277217151173,11.263440132141112,442.5700073242188,18.790939331054688
18.62171527090076,18.81209284290141,18.579409592080594,18.790939331054688,58432900,0.0,0.0,18.73922348022461,19.00873014662001,19.059262063768173,18.60760307312012,18.819128036499023,18.797983169555664,18.73922348022461,18.60760307312012,18.819128036499023,18.9834659390845,18.9834659390845,0.0,0.0,53.263816004147316,19.051819610595704,19.934828251425227,18.16881096976618,52384760.0,0.2510523047937141,97.45277217151173,11.263440132141112,442.5700073242188,19.0173282623291
